rank	molecularFormula	adduct	precursorFormula	ZodiacScore	SiriusScore	TreeScore	IsotopeScore	numExplainedPeaks	explainedIntensity	medianMassErrorFragmentPeaks(ppm)	medianAbsoluteMassErrorFragmentPeaks(ppm)	massErrorPrecursor(ppm)	lipidClass	ionMass	retentionTimeInSeconds	id
88	C36H62O10	[M - H]-	C36H62O10	0.9999999999999999	30.024580841507508	23.440095050924256	6.584485790583253	6	0.4213283143672464	0.583404918946673	0.583404918946673	0.7169922792340243		653.42749	382.427	207_20230404_LFX_OK_226_VGF136_C08_1_neg_207
89	C18H26O3	[M - H]-	C18H26O3	0.9999999999999999	29.721543283987526	25.8511103141657	3.8704329698218225	7	0.2936002641295747	-0.40368173279869535	1.079872790956742	-0.14023874220418103		289.18088	188.626	130_20230404_LFX_OK_226_VGF136_C08_1_neg_130
90	C41H83NO7	[M - H]-	C41H83NO7	0.9999999999999999	29.527683794420014	22.581334357542296	6.946349436877717	4	0.7791190550422619	0.07608714071690505	0.19577461702063673	0.700693686563551		700.61017	494.26	217_20230404_LFX_OK_226_VGF136_C08_1_neg_217
91	C21H36O7	[M - H]-	C21H36O7	0.9999999999999999	29.06801982857945	22.708798401338044	6.35922142724141	7	0.4107610744482347	1.0413509430252803	1.0413509430252803	-0.44980357758493206		399.23865	216.518	156_20230404_LFX_OK_226_VGF136_C08_1_neg_156
92	C26H34O13	[M - H]-	C26H34O13	0.9999999999999999	28.89231874102578	20.924354535425266	7.967964205600512	3	0.9638288649097637	0.11213679397064882	0.11213679397064882	-0.17855977609348983		553.19257	125.23	54_20230404_LFX_OK_226_VGF136_C08_1_neg_54
93	C3H9BrCl2N4O4P2S2	[M + Cl]-	C3H9BrCl2N4O4P2S2	0.9999999999999999	28.355770389321233	28.355770389321233	0.0	11	0.5512224527377078	-0.02692355715372493	0.3999498871342724	0.6885842823939505		474.77982	18.251	14_20230404_LFX_OK_226_VGF136_C08_1_neg_14
94	C18H32O5	[M - H]-	C18H32O5	0.9999999999999999	28.227215705301433	24.340198274196002	3.8870174311054293	6	0.14767340640109047	0.08683788477510578	0.564957870384637	0.3248086363462986		327.21780	180.805	122_20230404_LFX_OK_226_VGF136_C08_1_neg_122
95	C18H34O4	[M - H]-	C18H34O4	0.9999999999999999	28.15400525450636	24.32083823019586	3.8331670243104976	4	0.8650991140087514	0.6239627466409603	0.6239627466409603	-0.1925472110710259		313.23837	296.455	195_20230404_LFX_OK_226_VGF136_C08_1_neg_195
96	C20H28O5	[M - H]-	C20H28O5	0.9999999999999999	28.105235900740634	24.31139610207803	3.7938397986626033	10	0.15213113328704758	-0.14253101434073323	1.1041196179192745	-103752.41817516123		347.18613	208.133	149_20230404_LFX_OK_226_VGF136_C08_1_neg_149
97	C30H46O6	[M - H]-	C30H46O6	0.9999999999999999	27.18345962867251	23.304425288125596	3.8790343405469123	6	0.3833099889515405	0.14435328686516866	0.2827631894300422	-35925.9794503795		501.32224	212.427	153_20230404_LFX_OK_226_VGF136_C08_1_neg_153
98	C37H32N6O6	[M - H]-	C37H32N6O6	0.9999999999999999	27.112368352353236	27.112368352353236	0.0	13	0.3830382168025879	-0.26747507559281447	0.7308845272570423	-27488.27028796412		655.23047	125.667	56_20230404_LFX_OK_226_VGF136_C08_1_neg_56
99	C28H40O16	[M - H]-	C28H40O16	0.9999999999999999	26.727680233339733	26.727680233339733	0.0	7	0.35175286616594154	0.2775187136077619	1.1781260720744182	0.49374218304269296		631.22467	108.869	39_20230404_LFX_OK_226_VGF136_C08_1_neg_39
100	C6HO7P2S2	[M - H]-	C6HO7P2S2	0.9999999999999999	25.891890543067767	25.891890543067767	0.0	6	0.4181537122904065	0.012802473207885181	0.1672050796664587	-0.9453985604890787		309.85632	70.086	26_20230404_LFX_OK_226_VGF136_C08_1_neg_26
101	C17H28O3	[M - H]-	C17H28O3	0.9999999999999999	25.790660018760892	21.962634051027365	3.8280259677335255	6	0.5087216549891951	-0.3646341905550504	0.3646341905550504	-0.34433078589297245		279.19647	260.827	185_20230404_LFX_OK_226_VGF136_C08_1_neg_185
102	C11H18O3	[M - H]-	C11H18O3	0.9999999999999999	25.270589439150122	19.817273000615753	5.453316438534369	5	0.46046932110344607	0.30287200077912735	0.9296966821981173	0.30287200077912735		197.11838	216.94	158_20230404_LFX_OK_226_VGF136_C08_1_neg_158
